Date,Block,Daily_Rainfall_mm
14-09-2012,Pattukkottai,3.9276
15-09-2012,Pattukkottai,27.9829
16-09-2012,Pattukkottai,0.0
17-09-2012,Pattukkottai,0.0
18-09-2012,Pattukkottai,1.9736
19-09-2012,Pattukkottai,0.0
20-09-2012,Pattukkottai,0.017
21-09-2012,Pattukkottai,0.0
22-09-2012,Pattukkottai,0.0
23-09-2012,Pattukkottai,2.4292
24-09-2012,Pattukkottai,0.1149
25-09-2012,Pattukkottai,0.0
26-09-2012,Pattukkottai,15.3284
27-09-2012,Pattukkottai,2.9437
28-09-2012,Pattukkottai,20.1357
29-09-2012,Pattukkottai,15.903
30-09-2012,Pattukkottai,20.7564
01-10-2012,Pattukkottai,1.4055
02-10-2012,Pattukkottai,0.0
03-10-2012,Pattukkottai,0.0
04-10-2012,Pattukkottai,0.0
05-10-2012,Pattukkottai,0.0
06-10-2012,Pattukkottai,0.0
07-10-2012,Pattukkottai,0.1926
08-10-2012,Pattukkottai,0.8219
09-10-2012,Pattukkottai,14.0146
10-10-2012,Pattukkottai,14.6333
11-10-2012,Pattukkottai,0.0
12-10-2012,Pattukkottai,2.9545
13-10-2012,Pattukkottai,8.4139
14-10-2012,Pattukkottai,13.4309
15-10-2012,Pattukkottai,13.7321
16-10-2012,Pattukkottai,10.3805
17-10-2012,Pattukkottai,25.6769
18-10-2012,Pattukkottai,14.0279
19-10-2012,Pattukkottai,26.3523
20-10-2012,Pattukkottai,44.4318
21-10-2012,Pattukkottai,18.3992
22-10-2012,Pattukkottai,43.1001
23-10-2012,Pattukkottai,31.8829
24-10-2012,Pattukkottai,34.4336
25-10-2012,Pattukkottai,0.0
26-10-2012,Pattukkottai,1.0098
27-10-2012,Pattukkottai,6.7277
28-10-2012,Pattukkottai,34.3806
29-10-2012,Pattukkottai,43.4737
30-10-2012,Pattukkottai,45.2242
31-10-2012,Pattukkottai,34.3037
01-11-2012,Pattukkottai,2.8776
02-11-2012,Pattukkottai,0.0
03-11-2012,Pattukkottai,0.0594
04-11-2012,Pattukkottai,3.9094
05-11-2012,Pattukkottai,0.0
06-11-2012,Pattukkottai,14.0095
07-11-2012,Pattukkottai,14.412
08-11-2012,Pattukkottai,6.061
09-11-2012,Pattukkottai,0.0
10-11-2012,Pattukkottai,0.0
11-11-2012,Pattukkottai,2.2534
12-11-2012,Pattukkottai,0.0
13-11-2012,Pattukkottai,0.0
14-11-2012,Pattukkottai,0.0
15-11-2012,Pattukkottai,0.0
16-11-2012,Pattukkottai,0.0
17-11-2012,Pattukkottai,0.0
18-11-2012,Pattukkottai,0.0
19-11-2012,Pattukkottai,0.0
20-11-2012,Pattukkottai,0.0
21-11-2012,Pattukkottai,0.0
22-11-2012,Pattukkottai,0.0
23-11-2012,Pattukkottai,21.6105
24-11-2012,Pattukkottai,0.0
25-11-2012,Pattukkottai,55.3299
26-11-2012,Pattukkottai,8.6538
27-11-2012,Pattukkottai,0.0
28-11-2012,Pattukkottai,0.0
29-11-2012,Pattukkottai,0.0155
30-11-2012,Pattukkottai,12.7302
01-12-2012,Pattukkottai,0.0
02-12-2012,Pattukkottai,0.0
03-12-2012,Pattukkottai,4.9622
04-12-2012,Pattukkottai,0.0
05-12-2012,Pattukkottai,0.0
06-12-2012,Pattukkottai,0.0
07-12-2012,Pattukkottai,0.0
08-12-2012,Pattukkottai,0.0
09-12-2012,Pattukkottai,0.0
10-12-2012,Pattukkottai,0.0
11-12-2012,Pattukkottai,0.0
12-12-2012,Pattukkottai,0.0
13-12-2012,Pattukkottai,0.0
14-12-2012,Pattukkottai,0.0
15-12-2012,Pattukkottai,0.0
16-12-2012,Pattukkottai,10.3816
17-12-2012,Pattukkottai,0.7425
18-12-2012,Pattukkottai,7.3397
19-12-2012,Pattukkottai,1.5514
20-12-2012,Pattukkottai,0.0
21-12-2012,Pattukkottai,0.0
22-12-2012,Pattukkottai,0.0
23-12-2012,Pattukkottai,0.0
24-12-2012,Pattukkottai,0.0
25-12-2012,Pattukkottai,0.2064
26-12-2012,Pattukkottai,1.559
27-12-2012,Pattukkottai,32.3598
28-12-2012,Pattukkottai,22.434
29-12-2012,Pattukkottai,0.0
30-12-2012,Pattukkottai,0.0
31-12-2012,Pattukkottai,0.0
01-01-2013,Pattukkottai,0.0
02-01-2013,Pattukkottai,0.0399
03-01-2013,Pattukkottai,0.0
04-01-2013,Pattukkottai,0.0
05-01-2013,Pattukkottai,0.0
06-01-2013,Pattukkottai,0.0
07-01-2013,Pattukkottai,0.0
08-01-2013,Pattukkottai,18.6103
09-01-2013,Pattukkottai,15.1516
10-01-2013,Pattukkottai,0.0
11-01-2013,Pattukkottai,0.0
12-01-2013,Pattukkottai,0.0
13-01-2013,Pattukkottai,0.6434
14-01-2013,Pattukkottai,0.0
15-01-2013,Pattukkottai,0.0
16-01-2013,Pattukkottai,0.0
17-01-2013,Pattukkottai,0.0
18-01-2013,Pattukkottai,0.0
19-01-2013,Pattukkottai,0.0
20-01-2013,Pattukkottai,0.0
21-01-2013,Pattukkottai,0.0
22-01-2013,Pattukkottai,0.0
23-01-2013,Pattukkottai,0.0
24-01-2013,Pattukkottai,0.0
25-01-2013,Pattukkottai,0.0
26-01-2013,Pattukkottai,0.0
27-01-2013,Pattukkottai,0.0
28-01-2013,Pattukkottai,0.0
29-01-2013,Pattukkottai,0.0
30-01-2013,Pattukkottai,0.0
31-01-2013,Pattukkottai,0.0
01-02-2013,Pattukkottai,0.0
02-02-2013,Pattukkottai,0.0
03-02-2013,Pattukkottai,0.0
04-02-2013,Pattukkottai,0.0053
05-02-2013,Pattukkottai,17.3845
06-02-2013,Pattukkottai,0.0
07-02-2013,Pattukkottai,0.0
08-02-2013,Pattukkottai,0.0
09-02-2013,Pattukkottai,0.0
10-02-2013,Pattukkottai,0.0
11-02-2013,Pattukkottai,0.6587
12-02-2013,Pattukkottai,0.0
13-02-2013,Pattukkottai,0.0
14-02-2013,Pattukkottai,18.7044
15-02-2013,Pattukkottai,0.0
16-02-2013,Pattukkottai,0.0
17-02-2013,Pattukkottai,0.0
18-02-2013,Pattukkottai,0.0
19-02-2013,Pattukkottai,0.0
20-02-2013,Pattukkottai,0.0
21-02-2013,Pattukkottai,0.0
22-02-2013,Pattukkottai,0.0
23-02-2013,Pattukkottai,0.0
24-02-2013,Pattukkottai,0.0
25-02-2013,Pattukkottai,0.0
26-02-2013,Pattukkottai,0.0
27-02-2013,Pattukkottai,0.0
28-02-2013,Pattukkottai,0.0
01-03-2013,Pattukkottai,0.0
02-03-2013,Pattukkottai,0.0
03-03-2013,Pattukkottai,3.2037
04-03-2013,Pattukkottai,1.0735
05-03-2013,Pattukkottai,10.9438
06-03-2013,Pattukkottai,7.5332
07-03-2013,Pattukkottai,1.1347
08-03-2013,Pattukkottai,0.2609
09-03-2013,Pattukkottai,0.0
10-03-2013,Pattukkottai,0.0
11-03-2013,Pattukkottai,0.0
12-03-2013,Pattukkottai,0.0
13-03-2013,Pattukkottai,0.0
14-03-2013,Pattukkottai,0.0
15-03-2013,Pattukkottai,0.0
16-03-2013,Pattukkottai,0.0
17-03-2013,Pattukkottai,0.0
18-03-2013,Pattukkottai,0.0
19-03-2013,Pattukkottai,0.0
20-03-2013,Pattukkottai,0.0
21-03-2013,Pattukkottai,0.0
22-03-2013,Pattukkottai,0.0
23-03-2013,Pattukkottai,0.0
24-03-2013,Pattukkottai,0.0
25-03-2013,Pattukkottai,5.8661
26-03-2013,Pattukkottai,2.0245
27-03-2013,Pattukkottai,0.0
28-03-2013,Pattukkottai,0.0
29-03-2013,Pattukkottai,0.0
30-03-2013,Pattukkottai,0.0
31-03-2013,Pattukkottai,0.0
01-04-2013,Pattukkottai,0.0
02-04-2013,Pattukkottai,0.0
03-04-2013,Pattukkottai,1.8541
04-04-2013,Pattukkottai,0.0
05-04-2013,Pattukkottai,0.0
06-04-2013,Pattukkottai,0.0
07-04-2013,Pattukkottai,0.0
08-04-2013,Pattukkottai,0.0
09-04-2013,Pattukkottai,0.0
10-04-2013,Pattukkottai,0.0
11-04-2013,Pattukkottai,0.0
12-04-2013,Pattukkottai,0.0
13-04-2013,Pattukkottai,0.0
14-04-2013,Pattukkottai,2.4013
15-04-2013,Pattukkottai,0.084
16-04-2013,Pattukkottai,0.0
17-04-2013,Pattukkottai,1.859
18-04-2013,Pattukkottai,0.0
19-04-2013,Pattukkottai,0.0
20-04-2013,Pattukkottai,0.0
21-04-2013,Pattukkottai,0.0
22-04-2013,Pattukkottai,0.0
23-04-2013,Pattukkottai,0.0
24-04-2013,Pattukkottai,0.1785
25-04-2013,Pattukkottai,2.2421
26-04-2013,Pattukkottai,1.9597
27-04-2013,Pattukkottai,0.0
28-04-2013,Pattukkottai,0.2852
29-04-2013,Pattukkottai,0.0436
30-04-2013,Pattukkottai,0.0
01-05-2013,Pattukkottai,2.9272
02-05-2013,Pattukkottai,0.891
03-05-2013,Pattukkottai,11.3431
04-05-2013,Pattukkottai,3.2192
05-05-2013,Pattukkottai,9.8143
06-05-2013,Pattukkottai,2.6003
07-05-2013,Pattukkottai,2.5867
08-05-2013,Pattukkottai,0.0
09-05-2013,Pattukkottai,0.0
10-05-2013,Pattukkottai,0.0
11-05-2013,Pattukkottai,3.9721
12-05-2013,Pattukkottai,12.4167
13-05-2013,Pattukkottai,12.9198
14-05-2013,Pattukkottai,0.5976
15-05-2013,Pattukkottai,0.0
16-05-2013,Pattukkottai,0.0
17-05-2013,Pattukkottai,0.0
18-05-2013,Pattukkottai,0.0
19-05-2013,Pattukkottai,0.0
20-05-2013,Pattukkottai,0.0
21-05-2013,Pattukkottai,0.0
22-05-2013,Pattukkottai,0.0
23-05-2013,Pattukkottai,0.0
24-05-2013,Pattukkottai,0.0
25-05-2013,Pattukkottai,0.0
26-05-2013,Pattukkottai,0.0
27-05-2013,Pattukkottai,0.0
28-05-2013,Pattukkottai,0.0
29-05-2013,Pattukkottai,0.0
30-05-2013,Pattukkottai,13.1046
31-05-2013,Pattukkottai,4.4106
01-06-2013,Pattukkottai,5.6836
02-06-2013,Pattukkottai,0.0
03-06-2013,Pattukkottai,0.0
04-06-2013,Pattukkottai,0.0
05-06-2013,Pattukkottai,0.0838
06-06-2013,Pattukkottai,9.3532
07-06-2013,Pattukkottai,7.8201
08-06-2013,Pattukkottai,2.833
09-06-2013,Pattukkottai,0.0
10-06-2013,Pattukkottai,0.0
11-06-2013,Pattukkottai,3.021
12-06-2013,Pattukkottai,5.7323
13-06-2013,Pattukkottai,4.3387
14-06-2013,Pattukkottai,0.0
15-06-2013,Pattukkottai,0.0
16-06-2013,Pattukkottai,0.0
17-06-2013,Pattukkottai,0.0
18-06-2013,Pattukkottai,1.2553
19-06-2013,Pattukkottai,0.0
20-06-2013,Pattukkottai,0.0
21-06-2013,Pattukkottai,1.0912
22-06-2013,Pattukkottai,0.8177
23-06-2013,Pattukkottai,0.2395
24-06-2013,Pattukkottai,6.867
25-06-2013,Pattukkottai,2.1713
26-06-2013,Pattukkottai,0.0
27-06-2013,Pattukkottai,2.9143
28-06-2013,Pattukkottai,6.2572
29-06-2013,Pattukkottai,0.0
30-06-2013,Pattukkottai,5.0452
01-07-2013,Pattukkottai,0.602
02-07-2013,Pattukkottai,0.0
03-07-2013,Pattukkottai,0.0
04-07-2013,Pattukkottai,0.0
05-07-2013,Pattukkottai,1.2415
06-07-2013,Pattukkottai,5.1095
07-07-2013,Pattukkottai,4.3062
08-07-2013,Pattukkottai,2.7124
09-07-2013,Pattukkottai,1.3908
10-07-2013,Pattukkottai,5.6982
11-07-2013,Pattukkottai,3.5059
12-07-2013,Pattukkottai,2.0598
13-07-2013,Pattukkottai,0.0
14-07-2013,Pattukkottai,0.0
15-07-2013,Pattukkottai,0.3168
16-07-2013,Pattukkottai,4.5362
17-07-2013,Pattukkottai,1.5593
18-07-2013,Pattukkottai,0.287
19-07-2013,Pattukkottai,3.9263
20-07-2013,Pattukkottai,0.9519
21-07-2013,Pattukkottai,0.0006
22-07-2013,Pattukkottai,0.0
23-07-2013,Pattukkottai,1.0903
24-07-2013,Pattukkottai,1.3446
25-07-2013,Pattukkottai,0.0
26-07-2013,Pattukkottai,0.0
27-07-2013,Pattukkottai,0.0
28-07-2013,Pattukkottai,0.0
29-07-2013,Pattukkottai,2.0327
30-07-2013,Pattukkottai,0.0
31-07-2013,Pattukkottai,0.0
01-08-2013,Pattukkottai,0.0
02-08-2013,Pattukkottai,0.0
03-08-2013,Pattukkottai,0.0267
04-08-2013,Pattukkottai,4.5675
05-08-2013,Pattukkottai,37.6355
06-08-2013,Pattukkottai,9.1496
07-08-2013,Pattukkottai,0.0
08-08-2013,Pattukkottai,2.8891
09-08-2013,Pattukkottai,33.606
10-08-2013,Pattukkottai,16.8406
11-08-2013,Pattukkottai,2.5275
12-08-2013,Pattukkottai,0.0
13-08-2013,Pattukkottai,11.8405
14-08-2013,Pattukkottai,19.0149
15-08-2013,Pattukkottai,16.9613
16-08-2013,Pattukkottai,18.6371
17-08-2013,Pattukkottai,0.0
18-08-2013,Pattukkottai,0.0
19-08-2013,Pattukkottai,0.0
20-08-2013,Pattukkottai,0.0
21-08-2013,Pattukkottai,0.0
22-08-2013,Pattukkottai,0.0
23-08-2013,Pattukkottai,0.0
24-08-2013,Pattukkottai,0.0
25-08-2013,Pattukkottai,0.0
26-08-2013,Pattukkottai,0.0
27-08-2013,Pattukkottai,0.0
28-08-2013,Pattukkottai,9.6816
29-08-2013,Pattukkottai,14.5663
30-08-2013,Pattukkottai,0.0536
31-08-2013,Pattukkottai,0.0
01-09-2013,Pattukkottai,0.0
02-09-2013,Pattukkottai,0.0
03-09-2013,Pattukkottai,0.5254
04-09-2013,Pattukkottai,5.7547
05-09-2013,Pattukkottai,9.0227
06-09-2013,Pattukkottai,27.4594
07-09-2013,Pattukkottai,10.5112
08-09-2013,Pattukkottai,13.944
09-09-2013,Pattukkottai,3.5949
10-09-2013,Pattukkottai,10.0837
11-09-2013,Pattukkottai,8.8403
12-09-2013,Pattukkottai,13.4106
13-09-2013,Pattukkottai,11.3845
14-09-2013,Pattukkottai,1.6136
15-09-2013,Pattukkottai,0.0
16-09-2013,Pattukkottai,0.0
17-09-2013,Pattukkottai,13.2371
18-09-2013,Pattukkottai,0.0
19-09-2013,Pattukkottai,0.0
20-09-2013,Pattukkottai,0.0
21-09-2013,Pattukkottai,0.0
22-09-2013,Pattukkottai,0.0
23-09-2013,Pattukkottai,0.0
24-09-2013,Pattukkottai,0.0
25-09-2013,Pattukkottai,0.0
26-09-2013,Pattukkottai,0.0
27-09-2013,Pattukkottai,0.0
28-09-2013,Pattukkottai,0.0
29-09-2013,Pattukkottai,0.0132
30-09-2013,Pattukkottai,0.0
01-10-2013,Pattukkottai,0.0
02-10-2013,Pattukkottai,4.1292
03-10-2013,Pattukkottai,0.0
04-10-2013,Pattukkottai,0.0
05-10-2013,Pattukkottai,0.0
06-10-2013,Pattukkottai,0.0
07-10-2013,Pattukkottai,0.0
08-10-2013,Pattukkottai,0.1488
09-10-2013,Pattukkottai,9.5239
10-10-2013,Pattukkottai,16.8692
11-10-2013,Pattukkottai,0.1747
12-10-2013,Pattukkottai,0.0
13-10-2013,Pattukkottai,0.0
14-10-2013,Pattukkottai,0.0
15-10-2013,Pattukkottai,1.3116
16-10-2013,Pattukkottai,3.2999
17-10-2013,Pattukkottai,0.0
18-10-2013,Pattukkottai,0.0
19-10-2013,Pattukkottai,20.0759
20-10-2013,Pattukkottai,3.1485
21-10-2013,Pattukkottai,15.1206
22-10-2013,Pattukkottai,21.8119
23-10-2013,Pattukkottai,7.7868
24-10-2013,Pattukkottai,0.0
25-10-2013,Pattukkottai,0.0
26-10-2013,Pattukkottai,0.0
27-10-2013,Pattukkottai,0.0
28-10-2013,Pattukkottai,0.0
29-10-2013,Pattukkottai,0.0
30-10-2013,Pattukkottai,0.0
31-10-2013,Pattukkottai,0.0
01-11-2013,Pattukkottai,0.0
02-11-2013,Pattukkottai,22.896
03-11-2013,Pattukkottai,12.1448
04-11-2013,Pattukkottai,27.0361
05-11-2013,Pattukkottai,9.5319
06-11-2013,Pattukkottai,1.574
07-11-2013,Pattukkottai,0.0
08-11-2013,Pattukkottai,0.0
09-11-2013,Pattukkottai,0.0
10-11-2013,Pattukkottai,0.0
11-11-2013,Pattukkottai,0.4621
12-11-2013,Pattukkottai,0.0
13-11-2013,Pattukkottai,0.0
14-11-2013,Pattukkottai,0.0
15-11-2013,Pattukkottai,34.4927
16-11-2013,Pattukkottai,41.628
17-11-2013,Pattukkottai,0.0
18-11-2013,Pattukkottai,6.1578
19-11-2013,Pattukkottai,0.0
20-11-2013,Pattukkottai,0.0
21-11-2013,Pattukkottai,0.0
22-11-2013,Pattukkottai,0.0
23-11-2013,Pattukkottai,0.627
24-11-2013,Pattukkottai,17.2364
25-11-2013,Pattukkottai,0.0
26-11-2013,Pattukkottai,0.0
27-11-2013,Pattukkottai,0.0
28-11-2013,Pattukkottai,0.0
29-11-2013,Pattukkottai,1.0036
30-11-2013,Pattukkottai,14.0594
01-12-2013,Pattukkottai,28.4376
02-12-2013,Pattukkottai,30.9544
03-12-2013,Pattukkottai,11.0887
04-12-2013,Pattukkottai,6.8493
05-12-2013,Pattukkottai,0.441
06-12-2013,Pattukkottai,0.0
07-12-2013,Pattukkottai,13.9709
08-12-2013,Pattukkottai,0.1693
09-12-2013,Pattukkottai,10.8961
10-12-2013,Pattukkottai,0.0
11-12-2013,Pattukkottai,0.0
12-12-2013,Pattukkottai,20.7175
13-12-2013,Pattukkottai,0.0
14-12-2013,Pattukkottai,0.0
15-12-2013,Pattukkottai,0.0
16-12-2013,Pattukkottai,0.0
17-12-2013,Pattukkottai,0.0
18-12-2013,Pattukkottai,0.0
19-12-2013,Pattukkottai,0.0
20-12-2013,Pattukkottai,0.0
21-12-2013,Pattukkottai,0.0
22-12-2013,Pattukkottai,0.0
23-12-2013,Pattukkottai,0.0
24-12-2013,Pattukkottai,0.0
25-12-2013,Pattukkottai,0.0
26-12-2013,Pattukkottai,0.7692
27-12-2013,Pattukkottai,0.0
28-12-2013,Pattukkottai,0.0
29-12-2013,Pattukkottai,0.0
30-12-2013,Pattukkottai,0.0
31-12-2013,Pattukkottai,0.0
01-01-2014,Pattukkottai,0.0
02-01-2014,Pattukkottai,0.0
03-01-2014,Pattukkottai,5.5598
04-01-2014,Pattukkottai,5.8124
05-01-2014,Pattukkottai,8.1468
06-01-2014,Pattukkottai,0.0
07-01-2014,Pattukkottai,0.1006
08-01-2014,Pattukkottai,6.0074
09-01-2014,Pattukkottai,0.0
10-01-2014,Pattukkottai,0.0
11-01-2014,Pattukkottai,0.0
12-01-2014,Pattukkottai,0.0
13-01-2014,Pattukkottai,0.6232
14-01-2014,Pattukkottai,0.0
15-01-2014,Pattukkottai,0.0
16-01-2014,Pattukkottai,0.0
17-01-2014,Pattukkottai,0.0
18-01-2014,Pattukkottai,0.0
19-01-2014,Pattukkottai,0.0
20-01-2014,Pattukkottai,0.0
21-01-2014,Pattukkottai,0.0
22-01-2014,Pattukkottai,0.0
23-01-2014,Pattukkottai,0.0
24-01-2014,Pattukkottai,0.0
25-01-2014,Pattukkottai,0.0
26-01-2014,Pattukkottai,0.0
27-01-2014,Pattukkottai,0.0
28-01-2014,Pattukkottai,0.0
29-01-2014,Pattukkottai,0.0
30-01-2014,Pattukkottai,0.0
31-01-2014,Pattukkottai,0.0
01-02-2014,Pattukkottai,0.0
02-02-2014,Pattukkottai,0.0
03-02-2014,Pattukkottai,0.0
04-02-2014,Pattukkottai,0.0
05-02-2014,Pattukkottai,0.0
06-02-2014,Pattukkottai,0.0
07-02-2014,Pattukkottai,0.0
08-02-2014,Pattukkottai,0.0
09-02-2014,Pattukkottai,0.0
10-02-2014,Pattukkottai,0.0
11-02-2014,Pattukkottai,0.0
12-02-2014,Pattukkottai,0.0
13-02-2014,Pattukkottai,0.0
14-02-2014,Pattukkottai,0.0
15-02-2014,Pattukkottai,4.2975
16-02-2014,Pattukkottai,0.0
17-02-2014,Pattukkottai,0.0
18-02-2014,Pattukkottai,0.0
19-02-2014,Pattukkottai,0.0
20-02-2014,Pattukkottai,0.0
21-02-2014,Pattukkottai,0.0
22-02-2014,Pattukkottai,0.0
23-02-2014,Pattukkottai,0.0
24-02-2014,Pattukkottai,4.0932
25-02-2014,Pattukkottai,0.0
26-02-2014,Pattukkottai,0.0
27-02-2014,Pattukkottai,0.0
28-02-2014,Pattukkottai,0.0
01-03-2014,Pattukkottai,0.0
02-03-2014,Pattukkottai,0.0
03-03-2014,Pattukkottai,0.0
04-03-2014,Pattukkottai,0.0
05-03-2014,Pattukkottai,0.0
06-03-2014,Pattukkottai,0.0
07-03-2014,Pattukkottai,0.0
08-03-2014,Pattukkottai,0.5321
09-03-2014,Pattukkottai,0.0
10-03-2014,Pattukkottai,0.0
11-03-2014,Pattukkottai,0.0
12-03-2014,Pattukkottai,0.0
13-03-2014,Pattukkottai,0.0
14-03-2014,Pattukkottai,0.0
15-03-2014,Pattukkottai,0.1137
16-03-2014,Pattukkottai,0.0
17-03-2014,Pattukkottai,0.0
18-03-2014,Pattukkottai,0.0
19-03-2014,Pattukkottai,0.0
20-03-2014,Pattukkottai,0.0
21-03-2014,Pattukkottai,0.0
22-03-2014,Pattukkottai,0.0
23-03-2014,Pattukkottai,0.0
24-03-2014,Pattukkottai,0.0
25-03-2014,Pattukkottai,0.0
26-03-2014,Pattukkottai,0.0
27-03-2014,Pattukkottai,0.0
28-03-2014,Pattukkottai,0.0
29-03-2014,Pattukkottai,0.0
30-03-2014,Pattukkottai,0.0
31-03-2014,Pattukkottai,0.0
01-04-2014,Pattukkottai,0.0
02-04-2014,Pattukkottai,0.0
03-04-2014,Pattukkottai,0.0
04-04-2014,Pattukkottai,0.0
05-04-2014,Pattukkottai,0.0
06-04-2014,Pattukkottai,0.0
07-04-2014,Pattukkottai,0.0
08-04-2014,Pattukkottai,0.0
09-04-2014,Pattukkottai,0.0
10-04-2014,Pattukkottai,0.0
11-04-2014,Pattukkottai,0.0
12-04-2014,Pattukkottai,0.0
13-04-2014,Pattukkottai,0.0
14-04-2014,Pattukkottai,0.0
15-04-2014,Pattukkottai,0.0
16-04-2014,Pattukkottai,0.0
17-04-2014,Pattukkottai,0.0
18-04-2014,Pattukkottai,0.0
19-04-2014,Pattukkottai,0.0
20-04-2014,Pattukkottai,0.0
21-04-2014,Pattukkottai,0.0
22-04-2014,Pattukkottai,0.0026
23-04-2014,Pattukkottai,0.0
24-04-2014,Pattukkottai,0.0
25-04-2014,Pattukkottai,0.0
26-04-2014,Pattukkottai,0.0
27-04-2014,Pattukkottai,0.0
28-04-2014,Pattukkottai,0.2682
29-04-2014,Pattukkottai,1.772
30-04-2014,Pattukkottai,5.0667
01-05-2014,Pattukkottai,0.0
02-05-2014,Pattukkottai,2.8032
03-05-2014,Pattukkottai,5.8038
04-05-2014,Pattukkottai,0.0
05-05-2014,Pattukkottai,29.6695
06-05-2014,Pattukkottai,29.6615
07-05-2014,Pattukkottai,27.1736
08-05-2014,Pattukkottai,37.2883
09-05-2014,Pattukkottai,0.4715
10-05-2014,Pattukkottai,0.0
11-05-2014,Pattukkottai,0.1065
12-05-2014,Pattukkottai,0.0
13-05-2014,Pattukkottai,0.0
14-05-2014,Pattukkottai,1.3178
15-05-2014,Pattukkottai,0.0
16-05-2014,Pattukkottai,0.0
17-05-2014,Pattukkottai,0.0
18-05-2014,Pattukkottai,0.0662
19-05-2014,Pattukkottai,0.0
20-05-2014,Pattukkottai,0.0
21-05-2014,Pattukkottai,0.0
22-05-2014,Pattukkottai,0.0
23-05-2014,Pattukkottai,13.0594
24-05-2014,Pattukkottai,7.3421
25-05-2014,Pattukkottai,0.0028
26-05-2014,Pattukkottai,7.3653
27-05-2014,Pattukkottai,6.3404
28-05-2014,Pattukkottai,8.5281
29-05-2014,Pattukkottai,0.0
30-05-2014,Pattukkottai,0.0
31-05-2014,Pattukkottai,0.0
01-06-2014,Pattukkottai,0.0
02-06-2014,Pattukkottai,3.2317
03-06-2014,Pattukkottai,2.7845
04-06-2014,Pattukkottai,1.0163
05-06-2014,Pattukkottai,0.556
06-06-2014,Pattukkottai,0.6431
07-06-2014,Pattukkottai,0.0
08-06-2014,Pattukkottai,0.0
09-06-2014,Pattukkottai,6.9248
10-06-2014,Pattukkottai,0.0
11-06-2014,Pattukkottai,0.0
12-06-2014,Pattukkottai,0.0
13-06-2014,Pattukkottai,5.0879
14-06-2014,Pattukkottai,0.0
15-06-2014,Pattukkottai,0.0
16-06-2014,Pattukkottai,0.0
17-06-2014,Pattukkottai,0.0
18-06-2014,Pattukkottai,0.0
19-06-2014,Pattukkottai,0.0
20-06-2014,Pattukkottai,0.0
21-06-2014,Pattukkottai,0.0
22-06-2014,Pattukkottai,0.0
23-06-2014,Pattukkottai,0.0
24-06-2014,Pattukkottai,0.0
25-06-2014,Pattukkottai,0.0
26-06-2014,Pattukkottai,0.1538
27-06-2014,Pattukkottai,0.0
28-06-2014,Pattukkottai,0.0
29-06-2014,Pattukkottai,6.3275
30-06-2014,Pattukkottai,12.655
01-07-2014,Pattukkottai,4.3515
02-07-2014,Pattukkottai,1.0324
03-07-2014,Pattukkottai,0.0
04-07-2014,Pattukkottai,0.0
05-07-2014,Pattukkottai,0.0035
06-07-2014,Pattukkottai,2.5625
07-07-2014,Pattukkottai,1.5431
08-07-2014,Pattukkottai,0.2861
09-07-2014,Pattukkottai,0.0
10-07-2014,Pattukkottai,2.9968
11-07-2014,Pattukkottai,0.0
12-07-2014,Pattukkottai,0.0
13-07-2014,Pattukkottai,0.0
14-07-2014,Pattukkottai,0.0
15-07-2014,Pattukkottai,0.3509
16-07-2014,Pattukkottai,0.0
17-07-2014,Pattukkottai,0.0
18-07-2014,Pattukkottai,0.0
19-07-2014,Pattukkottai,0.0
20-07-2014,Pattukkottai,0.0
21-07-2014,Pattukkottai,0.0
22-07-2014,Pattukkottai,0.0
23-07-2014,Pattukkottai,0.0
24-07-2014,Pattukkottai,0.0
25-07-2014,Pattukkottai,0.0
26-07-2014,Pattukkottai,2.2214
27-07-2014,Pattukkottai,5.7358
28-07-2014,Pattukkottai,0.1015
29-07-2014,Pattukkottai,1.8257
30-07-2014,Pattukkottai,0.0
31-07-2014,Pattukkottai,0.0
01-08-2014,Pattukkottai,2.8672
02-08-2014,Pattukkottai,0.0
03-08-2014,Pattukkottai,1.5262
04-08-2014,Pattukkottai,0.0
05-08-2014,Pattukkottai,5.0421
06-08-2014,Pattukkottai,1.1067
07-08-2014,Pattukkottai,5.9718
08-08-2014,Pattukkottai,6.1056
09-08-2014,Pattukkottai,9.2115
10-08-2014,Pattukkottai,9.2115
11-08-2014,Pattukkottai,5.2289
12-08-2014,Pattukkottai,0.0
13-08-2014,Pattukkottai,10.6262
14-08-2014,Pattukkottai,0.0
15-08-2014,Pattukkottai,0.0
16-08-2014,Pattukkottai,19.3775
17-08-2014,Pattukkottai,3.3084
18-08-2014,Pattukkottai,24.0296
19-08-2014,Pattukkottai,0.0
20-08-2014,Pattukkottai,0.0
21-08-2014,Pattukkottai,0.3678
22-08-2014,Pattukkottai,7.9275
23-08-2014,Pattukkottai,4.2893
24-08-2014,Pattukkottai,0.0
25-08-2014,Pattukkottai,0.0
26-08-2014,Pattukkottai,1.3634
27-08-2014,Pattukkottai,14.899
28-08-2014,Pattukkottai,5.1919
29-08-2014,Pattukkottai,0.0
30-08-2014,Pattukkottai,0.0
31-08-2014,Pattukkottai,0.0
01-09-2014,Pattukkottai,0.0
02-09-2014,Pattukkottai,0.0
03-09-2014,Pattukkottai,2.7081
04-09-2014,Pattukkottai,5.9841
05-09-2014,Pattukkottai,6.9645
06-09-2014,Pattukkottai,3.8374
