Date,block,SSM_m3m3
10-04-17,Kumbakonam,0.48127357
11-04-17,Kumbakonam,0.497327699
12-04-17,Kumbakonam,0.392314078
13-04-17,Kumbakonam,0.268396333
14-04-17,Kumbakonam,0.311453729
15-04-17,Kumbakonam,0.23137404
16-04-17,Kumbakonam,0.269056052
17-04-17,Kumbakonam,0.381830527
18-04-17,Kumbakonam,0.240352118
19-04-17,Kumbakonam,0.324073171
20-04-17,Kumbakonam,0.235686499
21-04-17,Kumbakonam,0.263792286
22-04-17,Kumbakonam,0.312768676
23-04-17,Kumbakonam,0.227039312
24-04-17,Kumbakonam,0.329234604
25-04-17,Kumbakonam,0.22634418
26-04-17,Kumbakonam,0.23909572
27-04-17,Kumbakonam,0.3077102
28-04-17,Kumbakonam,0.237497286
29-04-17,Kumbakonam,0.256145932
30-04-17,Kumbakonam,0.326143625
01-05-17,Kumbakonam,0.206057092
02-05-17,Kumbakonam,0.237560266
03-05-17,Kumbakonam,0.272200652
04-05-17,Kumbakonam,0.254035116
05-05-17,Kumbakonam,0.408350635
06-05-17,Kumbakonam,0.206383317
07-05-17,Kumbakonam,0.302572816
08-05-17,Kumbakonam,0.235406043
09-05-17,Kumbakonam,0.281464319
10-05-17,Kumbakonam,0.383927792
11-05-17,Kumbakonam,0.497327699
12-05-17,Kumbakonam,0.215116689
13-05-17,Kumbakonam,0.324865934
14-05-17,Kumbakonam,0.251217107
15-05-17,Kumbakonam,0.249582656
16-05-17,Kumbakonam,0.305792288
17-05-17,Kumbakonam,0.205799288
18-05-17,Kumbakonam,0.249896012
19-05-17,Kumbakonam,0.201127369
20-05-17,Kumbakonam,0.227974335
21-05-17,Kumbakonam,0.287797656
22-05-17,Kumbakonam,0.197855972
23-05-17,Kumbakonam,0.248155193
24-05-17,Kumbakonam,0.289261908
25-05-17,Kumbakonam,0.211487407
26-05-17,Kumbakonam,0.247160565
27-05-17,Kumbakonam,0.307886783
28-05-17,Kumbakonam,0.217962409
29-05-17,Kumbakonam,0.27245206
30-05-17,Kumbakonam,0.213743435
31-05-17,Kumbakonam,0.229044792
01-06-17,Kumbakonam,0.215116689
02-06-17,Kumbakonam,0.241287307
03-06-17,Kumbakonam,0.274188004
04-06-17,Kumbakonam,0.328198999
05-06-17,Kumbakonam,0.25224697
06-06-17,Kumbakonam,0.334099747
07-06-17,Kumbakonam,0.206331157
08-06-17,Kumbakonam,0.206331157
09-06-17,Kumbakonam,0.302336042
10-06-17,Kumbakonam,0.497327699
11-06-17,Kumbakonam,0.497327699
12-06-17,Kumbakonam,0.40554018
13-06-17,Kumbakonam,0.214675378
14-06-17,Kumbakonam,0.267693048
15-06-17,Kumbakonam,0.319034848
16-06-17,Kumbakonam,0.233287857
17-06-17,Kumbakonam,0.254958676
18-06-17,Kumbakonam,0.248156964
19-06-17,Kumbakonam,0.201127369
20-06-17,Kumbakonam,0.225314837
21-06-17,Kumbakonam,0.295616032
22-06-17,Kumbakonam,0.290374759
23-06-17,Kumbakonam,0.265119076
24-06-17,Kumbakonam,0.22216913
25-06-17,Kumbakonam,0.275385084
26-06-17,Kumbakonam,0.218588643
27-06-17,Kumbakonam,0.307886783
28-06-17,Kumbakonam,0.2359317
29-06-17,Kumbakonam,0.218024789
30-06-17,Kumbakonam,0.264191053
01-07-17,Kumbakonam,0.242887126
02-07-17,Kumbakonam,0.23940777
03-07-17,Kumbakonam,0.222422829
04-07-17,Kumbakonam,0.239692545
05-07-17,Kumbakonam,0.251144889
06-07-17,Kumbakonam,0.31093693
07-07-17,Kumbakonam,0.325797603
08-07-17,Kumbakonam,0.27248057
09-07-17,Kumbakonam,0.27248057
10-07-17,Kumbakonam,0.406513233
11-07-17,Kumbakonam,0.409655489
12-07-17,Kumbakonam,0.38330195
13-07-17,Kumbakonam,0.306300235
14-07-17,Kumbakonam,0.215194217
15-07-17,Kumbakonam,0.230234714
16-07-17,Kumbakonam,0.281035041
17-07-17,Kumbakonam,0.206373231
18-07-17,Kumbakonam,0.220156892
19-07-17,Kumbakonam,0.266095009
20-07-17,Kumbakonam,0.21872151
21-07-17,Kumbakonam,0.29602816
22-07-17,Kumbakonam,0.422685111
23-07-17,Kumbakonam,0.192718447
24-07-17,Kumbakonam,0.310299284
25-07-17,Kumbakonam,0.207050073
26-07-17,Kumbakonam,0.233527545
27-07-17,Kumbakonam,0.279973182
28-07-17,Kumbakonam,0.297968281
29-07-17,Kumbakonam,0.229229011
30-07-17,Kumbakonam,0.334417906
31-07-17,Kumbakonam,0.269102244
01-08-17,Kumbakonam,0.234262395
02-08-17,Kumbakonam,0.198687836
03-08-17,Kumbakonam,0.261153849
04-08-17,Kumbakonam,0.261153849
05-08-17,Kumbakonam,0.445793886
06-08-17,Kumbakonam,0.27499135
07-08-17,Kumbakonam,0.272854183
08-08-17,Kumbakonam,0.250790061
09-08-17,Kumbakonam,0.469864344
10-08-17,Kumbakonam,0.391957973
11-08-17,Kumbakonam,0.494841383
12-08-17,Kumbakonam,0.364571176
13-08-17,Kumbakonam,0.46081712
14-08-17,Kumbakonam,0.215194217
15-08-17,Kumbakonam,0.322244036
16-08-17,Kumbakonam,0.337022237
17-08-17,Kumbakonam,0.321503976
18-08-17,Kumbakonam,0.334023261
19-08-17,Kumbakonam,0.276274711
20-08-17,Kumbakonam,0.256662203
21-08-17,Kumbakonam,0.317165012
22-08-17,Kumbakonam,0.422685111
23-08-17,Kumbakonam,0.49131294
24-08-17,Kumbakonam,0.235118808
25-08-17,Kumbakonam,0.27291517
26-08-17,Kumbakonam,0.266913665
27-08-17,Kumbakonam,0.336955515
28-08-17,Kumbakonam,0.254087476
29-08-17,Kumbakonam,0.222952238
30-08-17,Kumbakonam,0.334417906
31-08-17,Kumbakonam,0.480855255
01-09-17,Kumbakonam,0.217792223
02-09-17,Kumbakonam,0.257403557
03-09-17,Kumbakonam,0.24250217
04-09-17,Kumbakonam,0.26977234
05-09-17,Kumbakonam,0.219757571
06-09-17,Kumbakonam,0.283860514
07-09-17,Kumbakonam,0.274082869
08-09-17,Kumbakonam,0.328165483
09-09-17,Kumbakonam,0.367753251
10-09-17,Kumbakonam,0.482544564
11-09-17,Kumbakonam,0.491190432
12-09-17,Kumbakonam,0.282250284
13-09-17,Kumbakonam,0.312093293
14-09-17,Kumbakonam,0.276923059
15-09-17,Kumbakonam,0.322244036
16-09-17,Kumbakonam,0.466391773
17-09-17,Kumbakonam,0.373540105
18-09-17,Kumbakonam,0.336970177
19-09-17,Kumbakonam,0.306975192
20-09-17,Kumbakonam,0.377020499
21-09-17,Kumbakonam,0.314892168
22-09-17,Kumbakonam,0.253263137
23-09-17,Kumbakonam,0.49131294
24-09-17,Kumbakonam,0.446060379
25-09-17,Kumbakonam,0.435731287
26-09-17,Kumbakonam,0.480109393
27-09-17,Kumbakonam,0.403063782
28-09-17,Kumbakonam,0.454316439
29-09-17,Kumbakonam,0.408853891
30-09-17,Kumbakonam,0.388680233
01-10-17,Kumbakonam,0.220382389
02-10-17,Kumbakonam,0.220146763
03-10-17,Kumbakonam,0.277326004
04-10-17,Kumbakonam,0.25021594
05-10-17,Kumbakonam,0.271753677
06-10-17,Kumbakonam,0.227798339
07-10-17,Kumbakonam,0.228992265
08-10-17,Kumbakonam,0.379566593
09-10-17,Kumbakonam,0.294072997
10-10-17,Kumbakonam,0.400338967
11-10-17,Kumbakonam,0.400338967
12-10-17,Kumbakonam,0.303612311
13-10-17,Kumbakonam,0.443350109
14-10-17,Kumbakonam,0.482190162
15-10-17,Kumbakonam,0.481894769
16-10-17,Kumbakonam,0.430336249
17-10-17,Kumbakonam,0.497327699
18-10-17,Kumbakonam,0.362260613
19-10-17,Kumbakonam,0.43834271
20-10-17,Kumbakonam,0.497327699
21-10-17,Kumbakonam,0.43975375
22-10-17,Kumbakonam,0.488935192
23-10-17,Kumbakonam,0.47640055
24-10-17,Kumbakonam,0.46823659
25-10-17,Kumbakonam,0.497327699
26-10-17,Kumbakonam,0.336688181
27-10-17,Kumbakonam,0.493278688
28-10-17,Kumbakonam,0.497327699
29-10-17,Kumbakonam,0.480002539
30-10-17,Kumbakonam,0.434078614
31-10-17,Kumbakonam,0.480855255
01-11-17,Kumbakonam,0.276835743
02-11-17,Kumbakonam,0.219281941
03-11-17,Kumbakonam,0.275661558
04-11-17,Kumbakonam,0.312731906
05-11-17,Kumbakonam,0.210644769
06-11-17,Kumbakonam,0.210644769
07-11-17,Kumbakonam,0.360019818
08-11-17,Kumbakonam,0.272145876
09-11-17,Kumbakonam,0.311761038
10-11-17,Kumbakonam,0.460248901
11-11-17,Kumbakonam,0.394000709
12-11-17,Kumbakonam,0.309238167
13-11-17,Kumbakonam,0.496866005
14-11-17,Kumbakonam,0.457009625
15-11-17,Kumbakonam,0.34789509
16-11-17,Kumbakonam,0.466897095
17-11-17,Kumbakonam,0.431039605
18-11-17,Kumbakonam,0.362260613
19-11-17,Kumbakonam,0.276186378
20-11-17,Kumbakonam,0.432660992
21-11-17,Kumbakonam,0.414254664
22-11-17,Kumbakonam,0.416659956
23-11-17,Kumbakonam,0.371999106
24-11-17,Kumbakonam,0.403490585
25-11-17,Kumbakonam,0.382620662
26-11-17,Kumbakonam,0.336688181
27-11-17,Kumbakonam,0.23002072
28-11-17,Kumbakonam,0.445167817
29-11-17,Kumbakonam,0.35085057
30-11-17,Kumbakonam,0.466561331
01-12-17,Kumbakonam,0.2051832
02-12-17,Kumbakonam,0.196664836
03-12-17,Kumbakonam,0.210763233
04-12-17,Kumbakonam,0.24448035
05-12-17,Kumbakonam,0.281111323
06-12-17,Kumbakonam,0.233044422
07-12-17,Kumbakonam,0.254875688
08-12-17,Kumbakonam,0.44083249
09-12-17,Kumbakonam,0.279908541
10-12-17,Kumbakonam,0.497322402
11-12-17,Kumbakonam,0.492904047
12-12-17,Kumbakonam,0.275276694
13-12-17,Kumbakonam,0.191996253
14-12-17,Kumbakonam,0.316321217
15-12-17,Kumbakonam,0.33761332
16-12-17,Kumbakonam,0.284486387
17-12-17,Kumbakonam,0.243993544
18-12-17,Kumbakonam,0.30957126
19-12-17,Kumbakonam,0.26679544
20-12-17,Kumbakonam,0.255146811
21-12-17,Kumbakonam,0.284562389
22-12-17,Kumbakonam,0.282474898
23-12-17,Kumbakonam,0.270952682
24-12-17,Kumbakonam,0.282456399
25-12-17,Kumbakonam,0.267474502
26-12-17,Kumbakonam,0.255685643
27-12-17,Kumbakonam,0.245994218
28-12-17,Kumbakonam,0.253001338
29-12-17,Kumbakonam,0.260176844
30-12-17,Kumbakonam,0.243505057
31-12-17,Kumbakonam,0.249704495
01-01-18,Kumbakonam,0.238847576
02-01-18,Kumbakonam,0.216012526
03-01-18,Kumbakonam,0.223395131
04-01-18,Kumbakonam,0.287425841
05-01-18,Kumbakonam,0.250962585
06-01-18,Kumbakonam,0.284064542
07-01-18,Kumbakonam,0.275695109
08-01-18,Kumbakonam,0.264647266
09-01-18,Kumbakonam,0.349545586
10-01-18,Kumbakonam,0.49438512
11-01-18,Kumbakonam,0.424834196
12-01-18,Kumbakonam,0.372453852
13-01-18,Kumbakonam,0.214286172
14-01-18,Kumbakonam,0.21643609
15-01-18,Kumbakonam,0.235887202
16-01-18,Kumbakonam,0.22314677
17-01-18,Kumbakonam,0.227562263
18-01-18,Kumbakonam,0.206806075
19-01-18,Kumbakonam,0.206565769
20-01-18,Kumbakonam,0.210823516
21-01-18,Kumbakonam,0.230887474
22-01-18,Kumbakonam,0.220016074
23-01-18,Kumbakonam,0.213383248
24-01-18,Kumbakonam,0.215078343
25-01-18,Kumbakonam,0.20766744
26-01-18,Kumbakonam,0.210495765
27-01-18,Kumbakonam,0.205007685
28-01-18,Kumbakonam,0.21065489
29-01-18,Kumbakonam,0.227747318
30-01-18,Kumbakonam,0.226549901
31-01-18,Kumbakonam,0.214613065
01-02-18,Kumbakonam,0.228601799
02-02-18,Kumbakonam,0.207997132
03-02-18,Kumbakonam,0.276008642
04-02-18,Kumbakonam,0.259627178
05-02-18,Kumbakonam,0.281794035
06-02-18,Kumbakonam,0.219891643
07-02-18,Kumbakonam,0.287584397
08-02-18,Kumbakonam,0.385422102
09-02-18,Kumbakonam,0.291225244
10-02-18,Kumbakonam,0.497149989
11-02-18,Kumbakonam,0.497149989
12-02-18,Kumbakonam,0.378999588
13-02-18,Kumbakonam,0.200289255
14-02-18,Kumbakonam,0.21643609
15-02-18,Kumbakonam,0.250962546
16-02-18,Kumbakonam,0.205858454
17-02-18,Kumbakonam,0.249751727
18-02-18,Kumbakonam,0.213225388
19-02-18,Kumbakonam,0.224321359
20-02-18,Kumbakonam,0.190603817
21-02-18,Kumbakonam,0.221277765
22-02-18,Kumbakonam,0.220016074
23-02-18,Kumbakonam,0.223165338
24-02-18,Kumbakonam,0.214646452
25-02-18,Kumbakonam,0.278931275
26-02-18,Kumbakonam,0.217342368
27-02-18,Kumbakonam,0.221564408
28-02-18,Kumbakonam,0.207263718
01-03-18,Kumbakonam,0.225159167
02-03-18,Kumbakonam,0.225546582
03-03-18,Kumbakonam,0.251528942
04-03-18,Kumbakonam,0.315245831
05-03-18,Kumbakonam,0.229622557
06-03-18,Kumbakonam,0.229622557
07-03-18,Kumbakonam,0.264342634
08-03-18,Kumbakonam,0.26893621
09-03-18,Kumbakonam,0.354153836
10-03-18,Kumbakonam,0.476259665
11-03-18,Kumbakonam,0.41289048
12-03-18,Kumbakonam,0.322227028
13-03-18,Kumbakonam,0.282526716
14-03-18,Kumbakonam,0.276206239
15-03-18,Kumbakonam,0.250962546
16-03-18,Kumbakonam,0.269056052
17-03-18,Kumbakonam,0.262079833
18-03-18,Kumbakonam,0.285664068
19-03-18,Kumbakonam,0.283417718
20-03-18,Kumbakonam,0.253589142
21-03-18,Kumbakonam,0.31145082
22-03-18,Kumbakonam,0.253638313
23-03-18,Kumbakonam,0.223165338
24-03-18,Kumbakonam,0.329234604
25-03-18,Kumbakonam,0.275179329
26-03-18,Kumbakonam,0.32758704
27-03-18,Kumbakonam,0.284333677
28-03-18,Kumbakonam,0.249097461
29-03-18,Kumbakonam,0.291648254
30-03-18,Kumbakonam,0.262428072
31-03-18,Kumbakonam,0.24889895
01-04-18,Kumbakonam,0.233777566
02-04-18,Kumbakonam,0.200856483
03-04-18,Kumbakonam,0.221204822
04-04-18,Kumbakonam,0.288446103
05-04-18,Kumbakonam,0.275747064
06-04-18,Kumbakonam,0.246236954
07-04-18,Kumbakonam,0.302031388
08-04-18,Kumbakonam,0.294701183
09-04-18,Kumbakonam,0.304895955
10-04-18,Kumbakonam,0.48127357
11-04-18,Kumbakonam,0.484432973
12-04-18,Kumbakonam,0.392314078
13-04-18,Kumbakonam,0.268396333
14-04-18,Kumbakonam,0.311453729
15-04-18,Kumbakonam,0.283951708
16-04-18,Kumbakonam,0.269056052
17-04-18,Kumbakonam,0.381830527
18-04-18,Kumbakonam,0.297774266
19-04-18,Kumbakonam,0.324073171
20-04-18,Kumbakonam,0.315124682
21-04-18,Kumbakonam,0.263792286
22-04-18,Kumbakonam,0.312768676
23-04-18,Kumbakonam,0.27595851
24-04-18,Kumbakonam,0.329234604
25-04-18,Kumbakonam,0.22634418
26-04-18,Kumbakonam,0.246939276
27-04-18,Kumbakonam,0.3077102
28-04-18,Kumbakonam,0.271453664
29-04-18,Kumbakonam,0.256145932
30-04-18,Kumbakonam,0.326143625
01-05-18,Kumbakonam,0.206057092
02-05-18,Kumbakonam,0.208049524
03-05-18,Kumbakonam,0.272200652
04-05-18,Kumbakonam,0.254035116
05-05-18,Kumbakonam,0.408350635
06-05-18,Kumbakonam,0.257202252
07-05-18,Kumbakonam,0.302572816
08-05-18,Kumbakonam,0.284907348
09-05-18,Kumbakonam,0.281464319
10-05-18,Kumbakonam,0.465446299
11-05-18,Kumbakonam,0.497327699
12-05-18,Kumbakonam,0.215116689
13-05-18,Kumbakonam,0.324865934
14-05-18,Kumbakonam,0.314143103
15-05-18,Kumbakonam,0.249582656
16-05-18,Kumbakonam,0.305792288
17-05-18,Kumbakonam,0.258426293
18-05-18,Kumbakonam,0.249896012
19-05-18,Kumbakonam,0.201127369
20-05-18,Kumbakonam,0.2387647
21-05-18,Kumbakonam,0.287797656
22-05-18,Kumbakonam,0.243458839
23-05-18,Kumbakonam,0.248155193
24-05-18,Kumbakonam,0.289261908
25-05-18,Kumbakonam,0.278614167
26-05-18,Kumbakonam,0.247160565
27-05-18,Kumbakonam,0.307886783
28-05-18,Kumbakonam,0.269281466
29-05-18,Kumbakonam,0.27245206
30-05-18,Kumbakonam,0.239878418
31-05-18,Kumbakonam,0.229044792
01-06-18,Kumbakonam,0.241287307
02-06-18,Kumbakonam,0.241287307
03-06-18,Kumbakonam,0.224313178
04-06-18,Kumbakonam,0.328198999
05-06-18,Kumbakonam,0.268975778
06-06-18,Kumbakonam,0.334099747
07-06-18,Kumbakonam,0.206331157
08-06-18,Kumbakonam,0.206331157
09-06-18,Kumbakonam,0.278047541
10-06-18,Kumbakonam,0.497327699
11-06-18,Kumbakonam,0.396739723
12-06-18,Kumbakonam,0.320433859
13-06-18,Kumbakonam,0.214940195
14-06-18,Kumbakonam,0.267693048
15-06-18,Kumbakonam,0.206150294
16-06-18,Kumbakonam,0.233287857
17-06-18,Kumbakonam,0.254958676
18-06-18,Kumbakonam,0.246809354
19-06-18,Kumbakonam,0.201127369
20-06-18,Kumbakonam,0.225314837
21-06-18,Kumbakonam,0.232320554
22-06-18,Kumbakonam,0.290374759
23-06-18,Kumbakonam,0.20588885
24-06-18,Kumbakonam,0.22216913
25-06-18,Kumbakonam,0.275385084
26-06-18,Kumbakonam,0.234415134
27-06-18,Kumbakonam,0.307886783
28-06-18,Kumbakonam,0.2359317
29-06-18,Kumbakonam,0.205692585
30-06-18,Kumbakonam,0.264191053
01-07-18,Kumbakonam,0.242887126
02-07-18,Kumbakonam,0.222422829
03-07-18,Kumbakonam,0.222422829
04-07-18,Kumbakonam,0.276124902
05-07-18,Kumbakonam,0.251144889
06-07-18,Kumbakonam,0.272724951
07-07-18,Kumbakonam,0.257220222
08-07-18,Kumbakonam,0.27248057
09-07-18,Kumbakonam,0.27248057
10-07-18,Kumbakonam,0.406513233
11-07-18,Kumbakonam,0.409655489
12-07-18,Kumbakonam,0.38330195
13-07-18,Kumbakonam,0.306300235
14-07-18,Kumbakonam,0.215194217
15-07-18,Kumbakonam,0.214045278
16-07-18,Kumbakonam,0.281035041
17-07-18,Kumbakonam,0.338349932
18-07-18,Kumbakonam,0.220156892
19-07-18,Kumbakonam,0.266095009
20-07-18,Kumbakonam,0.217552604
21-07-18,Kumbakonam,0.29602816
22-07-18,Kumbakonam,0.422685111
23-07-18,Kumbakonam,0.216228196
24-07-18,Kumbakonam,0.310299284
25-07-18,Kumbakonam,0.299715344
26-07-18,Kumbakonam,0.233527545
27-07-18,Kumbakonam,0.279973182
28-07-18,Kumbakonam,0.250958871
29-07-18,Kumbakonam,0.229229011
30-07-18,Kumbakonam,0.334417906
31-07-18,Kumbakonam,0.239079973
01-08-18,Kumbakonam,0.234262395
02-08-18,Kumbakonam,0.198687836
03-08-18,Kumbakonam,0.261153849
04-08-18,Kumbakonam,0.261153849
05-08-18,Kumbakonam,0.445793886
06-08-18,Kumbakonam,0.27499135
07-08-18,Kumbakonam,0.272854183
08-08-18,Kumbakonam,0.262373416
09-08-18,Kumbakonam,0.469864344
10-08-18,Kumbakonam,0.497327699
11-08-18,Kumbakonam,0.494841383
12-08-18,Kumbakonam,0.411055405
13-08-18,Kumbakonam,0.245830537
14-08-18,Kumbakonam,0.215194217
15-08-18,Kumbakonam,0.322244036
16-08-18,Kumbakonam,0.26242621
17-08-18,Kumbakonam,0.321503976
18-08-18,Kumbakonam,0.263247374
19-08-18,Kumbakonam,0.276274711
20-08-18,Kumbakonam,0.256662203
21-08-18,Kumbakonam,0.288554344
22-08-18,Kumbakonam,0.422685111
23-08-18,Kumbakonam,0.49131294
24-08-18,Kumbakonam,0.362122881
25-08-18,Kumbakonam,0.27291517
26-08-18,Kumbakonam,0.259749254
27-08-18,Kumbakonam,0.336955515
28-08-18,Kumbakonam,0.254087476
29-08-18,Kumbakonam,0.353630895
30-08-18,Kumbakonam,0.334417906
31-08-18,Kumbakonam,0.480855255
01-09-18,Kumbakonam,0.288916411
02-09-18,Kumbakonam,0.257403557
03-09-18,Kumbakonam,0.22480509
04-09-18,Kumbakonam,0.26977234
05-09-18,Kumbakonam,0.246094362
06-09-18,Kumbakonam,0.283860514
07-09-18,Kumbakonam,0.293970788
08-09-18,Kumbakonam,0.328165483
09-09-18,Kumbakonam,0.34066071
10-09-18,Kumbakonam,0.482544564
11-09-18,Kumbakonam,0.440532927
12-09-18,Kumbakonam,0.282250284
13-09-18,Kumbakonam,0.312093293
14-09-18,Kumbakonam,0.328612926
15-09-18,Kumbakonam,0.322244036
16-09-18,Kumbakonam,0.466391773
17-09-18,Kumbakonam,0.352334355
18-09-18,Kumbakonam,0.336970177
19-09-18,Kumbakonam,0.350054538
20-09-18,Kumbakonam,0.377020499
21-09-18,Kumbakonam,0.314892168
22-09-18,Kumbakonam,0.35320402
23-09-18,Kumbakonam,0.49131294
24-09-18,Kumbakonam,0.446060379
25-09-18,Kumbakonam,0.434851705
26-09-18,Kumbakonam,0.480109393
27-09-18,Kumbakonam,0.411883545
28-09-18,Kumbakonam,0.454316439
29-09-18,Kumbakonam,0.408853891
30-09-18,Kumbakonam,0.419026949
01-10-18,Kumbakonam,0.220382389
02-10-18,Kumbakonam,0.230361329
03-10-18,Kumbakonam,0.277326004
04-10-18,Kumbakonam,0.277160052
05-10-18,Kumbakonam,0.271753677
06-10-18,Kumbakonam,0.243358115
07-10-18,Kumbakonam,0.228992265
08-10-18,Kumbakonam,0.375357396
09-10-18,Kumbakonam,0.294072997
10-10-18,Kumbakonam,0.400338967
11-10-18,Kumbakonam,0.400338967
12-10-18,Kumbakonam,0.303612311
13-10-18,Kumbakonam,0.448646261
14-10-18,Kumbakonam,0.482190162
15-10-18,Kumbakonam,0.481894769
16-10-18,Kumbakonam,0.490877183
17-10-18,Kumbakonam,0.497327699
18-10-18,Kumbakonam,0.362260613
19-10-18,Kumbakonam,0.474307449
20-10-18,Kumbakonam,0.497327699
21-10-18,Kumbakonam,0.497251953
22-10-18,Kumbakonam,0.488935192
23-10-18,Kumbakonam,0.47640055
24-10-18,Kumbakonam,0.489393395
25-10-18,Kumbakonam,0.497327699
26-10-18,Kumbakonam,0.336688181
27-10-18,Kumbakonam,0.457514133
28-10-18,Kumbakonam,0.497327699
29-10-18,Kumbakonam,0.482758022
30-10-18,Kumbakonam,0.434078614
31-10-18,Kumbakonam,0.480855255
01-11-18,Kumbakonam,0.276835743
02-11-18,Kumbakonam,0.219281941
03-11-18,Kumbakonam,0.266480474
04-11-18,Kumbakonam,0.312731906
05-11-18,Kumbakonam,0.210644769
06-11-18,Kumbakonam,0.210644769
07-11-18,Kumbakonam,0.360019818
08-11-18,Kumbakonam,0.272145876
09-11-18,Kumbakonam,0.365956399
10-11-18,Kumbakonam,0.473709376
11-11-18,Kumbakonam,0.394000709
12-11-18,Kumbakonam,0.267446682
13-11-18,Kumbakonam,0.496866005
14-11-18,Kumbakonam,0.401531849
15-11-18,Kumbakonam,0.34789509
16-11-18,Kumbakonam,0.466897095
17-11-18,Kumbakonam,0.427652178
18-11-18,Kumbakonam,0.362260613
19-11-18,Kumbakonam,0.276186378
20-11-18,Kumbakonam,0.373997211
21-11-18,Kumbakonam,0.414254664
22-11-18,Kumbakonam,0.328790795
23-11-18,Kumbakonam,0.371999106
24-11-18,Kumbakonam,0.403490585
25-11-18,Kumbakonam,0.436132637
26-11-18,Kumbakonam,0.336688181
27-11-18,Kumbakonam,0.23002072
28-11-18,Kumbakonam,0.339440856
29-11-18,Kumbakonam,0.35085057
30-11-18,Kumbakonam,0.31282899
01-12-18,Kumbakonam,0.270868495
02-12-18,Kumbakonam,0.196664836
03-12-18,Kumbakonam,0.210763233
04-12-18,Kumbakonam,0.269391713
05-12-18,Kumbakonam,0.245016793
06-12-18,Kumbakonam,0.233044422
07-12-18,Kumbakonam,0.251516212
08-12-18,Kumbakonam,0.44083249
09-12-18,Kumbakonam,0.279908541
10-12-18,Kumbakonam,0.497322402
11-12-18,Kumbakonam,0.363194259
12-12-18,Kumbakonam,0.275276694
13-12-18,Kumbakonam,0.191996253
14-12-18,Kumbakonam,0.250382255
15-12-18,Kumbakonam,0.33761332
16-12-18,Kumbakonam,0.328302407
17-12-18,Kumbakonam,0.243993544
18-12-18,Kumbakonam,0.30957126
19-12-18,Kumbakonam,0.23634277
20-12-18,Kumbakonam,0.255146811
21-12-18,Kumbakonam,0.284562389
22-12-18,Kumbakonam,0.244541683
23-12-18,Kumbakonam,0.270952682
24-12-18,Kumbakonam,0.266765158
25-12-18,Kumbakonam,0.267474502
26-12-18,Kumbakonam,0.255685643
27-12-18,Kumbakonam,0.247550552
28-12-18,Kumbakonam,0.253001338
29-12-18,Kumbakonam,0.260176844
30-12-18,Kumbakonam,0.232817402
31-12-18,Kumbakonam,0.249704495
01-01-19,Kumbakonam,0.300239299
02-01-19,Kumbakonam,0.216012526
03-01-19,Kumbakonam,0.226106286
04-01-19,Kumbakonam,0.287425841
05-01-19,Kumbakonam,0.306957033
06-01-19,Kumbakonam,0.284064542
08-01-19,Kumbakonam,0.264647266
09-01-19,Kumbakonam,0.284384465
10-01-19,Kumbakonam,0.49438512
11-01-19,Kumbakonam,0.421431982
12-01-19,Kumbakonam,0.458359559
13-01-19,Kumbakonam,0.214286172
14-01-19,Kumbakonam,0.21643609
15-01-19,Kumbakonam,0.212777766
16-01-19,Kumbakonam,0.22314677
17-01-19,Kumbakonam,0.311948588
18-01-19,Kumbakonam,0.206806075
19-01-19,Kumbakonam,0.206565769
20-01-19,Kumbakonam,0.220552772
21-01-19,Kumbakonam,0.230887474
22-01-19,Kumbakonam,0.220016074
23-01-19,Kumbakonam,0.220500111
24-01-19,Kumbakonam,0.215078343
25-01-19,Kumbakonam,0.235616223
26-01-19,Kumbakonam,0.210495765
27-01-19,Kumbakonam,0.205007685
28-01-19,Kumbakonam,0.231796372
29-01-19,Kumbakonam,0.227747318
30-01-19,Kumbakonam,0.226549901
31-01-19,Kumbakonam,0.211207587
01-02-19,Kumbakonam,0.228601799
02-02-19,Kumbakonam,0.242863795
03-02-19,Kumbakonam,0.276008642
04-02-19,Kumbakonam,0.269695676
05-02-19,Kumbakonam,0.281794035
06-02-19,Kumbakonam,0.219595658
08-02-19,Kumbakonam,0.385422102
09-02-19,Kumbakonam,0.291225244
10-02-19,Kumbakonam,0.497149989
11-02-19,Kumbakonam,0.497149989
12-02-19,Kumbakonam,0.378999588
13-02-19,Kumbakonam,0.225985782
14-02-19,Kumbakonam,0.21643609
15-02-19,Kumbakonam,0.250962546
16-02-19,Kumbakonam,0.221908488
17-02-19,Kumbakonam,0.249751727
18-02-19,Kumbakonam,0.237387674
19-02-19,Kumbakonam,0.224321359
20-02-19,Kumbakonam,0.190603817
21-02-19,Kumbakonam,0.234302042
22-02-19,Kumbakonam,0.220016074
23-02-19,Kumbakonam,0.223165338
24-02-19,Kumbakonam,0.234393849
25-02-19,Kumbakonam,0.278931275
26-02-19,Kumbakonam,0.249027647
27-02-19,Kumbakonam,0.221564408
28-02-19,Kumbakonam,0.207263718
01-03-19,Kumbakonam,0.225159167
02-03-19,Kumbakonam,0.225546582
03-03-19,Kumbakonam,0.251528942
04-03-19,Kumbakonam,0.315245831
05-03-19,Kumbakonam,0.229622557
06-03-19,Kumbakonam,0.229622557
08-03-19,Kumbakonam,0.203087898
09-03-19,Kumbakonam,0.354153836
10-03-19,Kumbakonam,0.47979124
11-03-19,Kumbakonam,0.41289048
12-03-19,Kumbakonam,0.404378337
